"","word","count","mean","sd","skew","kurt","corr"
"1040","800",10,1956.9,560.742850551342,1.28629747671085,0.700738137955048,-0.198276658455945
"14266","sofc",9,3555.66666666667,1744.86152745712,1.02260728991217,0.0299728859083914,-0.198087784116769
"11798","plus",9,7730.22222222222,3493.48782657739,0.834178604637029,-0.77223594600389,-0.197612144344656
"15943","tubes",9,2575.44444444444,602.111931270074,0.567145264935375,-1.29247438051639,-0.197417135188827
"15673","tooth",8,6960.125,3013.85085598854,0.204638606904029,-1.92808514151825,-0.196931151227554
"2050","assessed",10,2864.3,396.178985925413,-0.149087583990739,-0.581358253341059,-0.196903482395695
"12286","probed",10,2981.1,400.265592381414,-0.300586081554065,-1.14998275886115,-0.196550332226257
"10766","occurred",10,2796.3,1050.20569942803,1.04512647683079,-0.406779341192961,-0.196545196895493
"4881","differentiate",10,5571.2,1512.69089153513,0.636428298870128,-1.15263942053644,-0.196400136272015
"16494","vivo",10,2109.2,1653.25784773916,1.27165387647954,-0.0818134164082496,-0.196080547575305
"6147","exterior",8,10251.625,4223.11080120872,0.784316302547232,-0.526677649864786,-0.195744498761758
"25293","nanoprecipitates",6,12983.5,5433.35177399734,-0.348366000485558,-1.58793409929956,-0.195093285797704
"8099","integrates",10,8455.2,2664.57362859843,0.621520474394045,-0.75880680067774,-0.194976313152913
"6342","ferroelastic",9,8425.66666666667,4188.21023827601,0.671801763914085,-1.37210821554891,-0.194880132800857
"5312","drop",10,1838.7,511.285102027778,-0.140894238640071,-1.09735474767122,-0.194502240646675
"7726","imperative",10,7723.2,3026.30764390462,0.270215972855464,-0.885991465877805,-0.194442130337632
"3198","changed",10,1632.8,343.238757200355,0.941859761001534,-0.15664846339426,-0.194415147177416
"12209","presence",10,278.4,45.5416781030788,0.81204796819546,-0.293277375835578,-0.194309942227613
"14711","straining",10,7732,4603.62695177521,1.81218922997771,2.18651310445381,-0.194183071107019
"270","156",9,7809.66666666667,2313.59817167978,-0.00969862632078111,-1.27825975218004,-0.193720020535366
"20114","apcvd",7,10409.2857142857,3440.81384337513,-0.744920171714056,-0.63812751079967,-0.193535492017119
"240","137",8,9469.875,2324.48946391614,-0.350778653082945,-1.11610710806918,-0.193358949591529
"7089","grid",9,2592.11111111111,598.502181375399,-0.362248731013301,-1.34575215686746,-0.193189737530092
"24498","mao",8,11564.25,5488.05452779034,1.39996707389011,0.522979938467355,-0.193038226640994
"478","230",9,6425.22222222222,1661.27938482497,-0.495937647293574,-1.04753556539898,-0.19301947927728
"6415","films",10,7.4,4.6475800154489,1.24126725515487,1.27627572016461,-0.192999436433882
"35939","multicellular",6,15910.8333333333,7237.46238447335,-0.223318229446259,-1.86378382740645,-0.192783752786694
"26528","prl",8,9895.875,6198.25725362725,1.00104748608995,-0.531438296315419,-0.192735140022575
"22198","eigenmodes",6,8870.5,2819.87657531318,-0.109040504635865,-1.89723009845477,-0.192348007306887
"25567","nonlocal",7,10621.7142857143,6688.50246603044,1.22850226302764,0.0407841814259555,-0.192271016012762
"16292","utilised",7,13561.4285714286,6677.19072307965,0.935991296861485,-0.529272966342655,-0.192007482562214
"11858","pollution",9,8794,5437.48034479206,1.68323603885897,1.60955077135996,-0.191788858041654
"20146","aptamers",8,6396.125,2649.48714376953,0.515878291682767,-1.15757630936877,-0.191759751949366
"5373","dynamically",9,5754.11111111111,3829.77419192191,1.80240977621567,1.89255600627759,-0.191635870880048
"6733","frustration",9,10204.6666666667,4131.80590057181,0.866651654213908,-0.222034476221455,-0.191616449178937
"7894","indicative",10,4416.8,642.729388363926,0.150366888598065,-1.4547102110232,-0.191516977367108
"10966","origins",10,3664.7,691.876361787278,-0.226311438130728,-0.74140139161904,-0.191315660826728
"14281","soldering",8,11737.375,4218.72008137539,-0.727976749136792,-1.34273456011097,-0.191301932428325
"15092","switchable",9,6035.77777777778,2204.71550192864,-0.060851603716727,-1.09953146705318,-0.191228674824782
"21249","colony",7,15192.5714285714,5872.48050534987,0.0285743867267463,-1.80185754979415,-0.190804507567897
"25287","nanoplates",8,7210,4289.06070303111,1.44755985347536,0.760788581938163,-0.190679970462962
"2336","basic",10,828.9,209.951026035438,0.0778273937998473,-1.47218357271672,-0.190468783353573
"5416","edges",10,1965.4,526.420659844493,1.25417571320744,0.269469995740461,-0.190424145677458
"21009","ccm",6,14259.1666666667,4432.49110170192,-0.82019958017369,-0.803589800823183,-0.189989678136312
"12483","ptc",6,9322,7027.12962737987,1.04157670309241,-0.662584639447512,-0.189913852083866
"668","375",9,9160.88888888889,2435.62448072586,0.186205898301792,-0.460723739777343,-0.189858354569039
"28787","watson",6,19395.1666666667,6995.28885512719,0.3439769584944,-1.86511668258598,-0.189853005999181
"13851","separates",9,9346,3363.5254198534,0.363024074576177,-0.966351877096996,-0.189423247468421
"22027","dopamine",7,7759,2406.52266420521,0.593227655803357,-0.97054099749103,-0.189296295950251
"5253","dot",10,1803.5,1057.66590503177,0.967158227029154,-0.440460482044838,-0.189222345881045
"3651","compatible",10,1567.7,275.188036723175,0.579320756989266,-1.12025131377945,-0.18908627518871
"25285","nanopillars",8,6024.25,3710.33667128547,1.25995568980231,0.0790568745669797,-0.188968640960713
"9631","microcontact",9,8110.22222222222,4080.0506975336,0.902952651742691,-0.876173183161215,-0.188908339204594
"19093","345",8,10597.375,1552.80252975984,-0.133362905015356,-0.898910361904614,-0.188863728576801
"1113","910",6,10857,2370.21231116539,-0.191428165048798,-1.25225902745254,-0.188850299598832
"25165","nanobelts",8,4585.5,945.927058498698,-0.438089341839523,-0.715169064839776,-0.188664466793351
"7941","infer",9,7658.44444444444,1471.89666001991,0.71849057511205,-0.89071935838575,-0.188659221785347
"3454","cms",9,9684.77777777778,5194.50021122768,1.16869838513132,0.246022055548302,-0.187741077892037
"6360","fewer",9,6632.77777777778,2518.98510206878,1.37393764571428,0.597046797541945,-0.187565084617557
"23803","interventions",7,16122.1428571429,4427.39078271358,-0.203120444152606,-1.73401563173912,-0.18754756124595
"7453","hopping",10,3531,1143.59093307975,1.073584458775,0.054014666427419,-0.187322232572344
"9324","materials",10,3.8,1.93218356615859,0.169682192002576,-1.45232142857143,-0.187253010404352
"12442","proves",9,9642.44444444445,4575.83525465874,0.937270236454537,-0.663888659047719,-0.187244377243252
"12904","recycling",10,5248.1,1648.91442066187,0.0399570990976608,-1.74240533563781,-0.186998500394912
"22245","electrospinning",8,3147.375,929.520296789079,-0.42904881712509,-1.30582509292357,-0.186943705669459
"26195","photoelectrode",8,5111.75,1262.69357780444,-0.372813773295788,-1.71396711273362,-0.186229675544928
"22168","edlc",7,9017.42857142857,4434.59039285264,0.0464291564057785,-1.56027673088286,-0.185901188905378
"15395","tga",10,3957.5,947.511741352053,0.289074406843954,-0.861078897740394,-0.185724195791005
"25282","nanophotonic",8,7706.25,2147.63748936227,-0.255220280446298,-1.56298225080587,-0.185583915272305
"6598","follows",10,2878.2,598.875019422992,1.09986411457436,0.407568656198438,-0.185170361026511
"42770","crc",6,12067.3333333333,6250.19297835408,0.448294828100347,-1.66311783021465,-0.18513576732614
"16482","visualization",10,4235.5,1060.36327632457,0.73737202564609,-0.854119379675845,-0.185080093260401
"3652","compelling",8,10449.25,4543.04840230811,0.810937275241167,-1.03224242262598,-0.185050373631485
"21878","diimide",7,14752.1428571429,5513.13835090237,0.010605293982461,-1.87635751719324,-0.184950669358812
"2869","byproducts",8,9776.375,4955.64151642204,1.47573199208784,0.764642443226516,-0.184889807670078
"15667","tons",8,16308,7659.31518759067,0.228815634899324,-1.7005001928872,-0.184888297769213
"14427","speed",10,931,199.2229348689,-1.09851116165999,0.161784262221083,-0.18444684945208
"24958","month",8,11613.5,6457.61094700332,0.922737923503962,-0.803089018135684,-0.184240297308792
"24783","micropatterns",7,9400.85714285714,3427.12996682703,0.398282638773225,-1.8142467256054,-0.184188111338041
"26804","recapitulate",6,15377.8333333333,4449.95058024993,0.51881137952593,-1.22222458329867,-0.184092531915591
"3777","concurrent",9,5580.33333333333,1085.0738454133,0.74903617393427,0.179060541756903,-0.183529835709321
"1977","army",10,6528,2375.96062443991,0.364304665402817,-1.01927900949622,-0.183059109620281
"12852","reciprocal",9,5153.77777777778,1387.71726026754,0.262000692570242,-0.886455396730984,-0.183032672241263
"41317","accelerators",6,12922.1666666667,4760.39201817105,0.527563793059148,-1.60632564123175,-0.182542361771272
"12425","proteins",10,804.5,434.501822013825,0.868603925527007,-0.797137715107445,-0.182520518268996
"22848","fujii",8,15855.625,5984.45345248837,0.233053262682378,-1.92386333540989,-0.18222527324564
"9819","minimize",10,2215.4,275.430249286861,0.603512556438301,-1.28947949455288,-0.181961979534928
"9858","misoriented",8,11535.75,3558.799105236,0.790317410618877,-0.737292048047947,-0.181910097653473
"23547","hyperthermia",7,7326.42857142857,4191.88489254905,1.23299633551242,0.0204567398436879,-0.181661054452427
"4531","deformability",8,11742.375,3733.54251300673,0.156456603435309,-1.05642918705118,-0.181436013026202
"15749","transfection",8,8342,3713.78109209469,0.897774055514372,-0.23838757234501,-0.181167513852084
"21693","defines",8,7307.125,2249.28207197001,0.895198130764481,-0.438622732390044,-0.180814484829076
"10864","operate",9,2423.44444444444,199.374716997361,0.0379083895031085,-1.29416639045158,-0.180772021182746
"534","275",9,8289.11111111111,2991.31260671818,1.17927690389771,0.595593148305424,-0.180630908648217
"7784","improvements",10,1762,300.499584026334,0.480931030966637,-1.15390138254545,-0.180414712435856
"5130","dissociation",10,2122.8,488.277198138744,0.278057491337612,-1.57324899907797,-0.180237435490059
"8309","investigated",10,96.7,11.6433099532163,1.05086733776144,0.317576688935859,-0.180133575381833
"34779","june",7,13341.2857142857,6774.58519552515,0.695520773283697,-1.41055189490216,-0.179856975417549
"8198","intermetallic",10,3344.3,1414.08172402525,0.647421350300559,-0.395867630254028,-0.179711119068732
"21886","dillon",6,12062,2789.42890212316,-0.281079805876445,-1.59349708866146,-0.179646793178195
"7920","industrial",10,1259.4,330.184527533048,0.0262037895554418,-0.988775571664925,-0.179524093115541
"25856","p4vp",6,17087.3333333333,4450.44063736016,0.203222232526613,-1.56075245564072,-0.1795096458712
"15830","tremendously",9,16139.6666666667,5016.60704560363,0.927829780388622,-0.332056648279078,-0.178963893871719
"14903","sudden",9,8332.77777777778,1846.33053499216,-0.0210138565247839,-1.48284255532515,-0.178594178696832
"27920","sweeping",7,12589.5714285714,4978.99018734866,-0.300400843048482,-0.817671451610396,-0.17819936772078
"28213","tnt",8,8718.875,7772.41590383214,1.33419413356985,0.502107866579557,-0.1781919987987
"24484","manage",6,10547.6666666667,2839.71545522904,0.0505295805141619,-2.18861446738974,-0.178014465895192
"9306","masking",9,11454.5555555556,5639.2509057301,1.11377630651084,0.036684226934605,-0.17801319771512
"22016","domestic",7,12708.5714285714,5842.27284131621,0.427424666815357,-1.54705830482431,-0.177868432123002
"5301","drift",9,2849.55555555556,495.149247982644,0.500795635450189,-1.22105902178723,-0.177772897624822
"12172","preferentially",10,3405.6,1107.45275294254,1.00904160982651,-0.662128611025234,-0.177327798417549
"14772","structural",10,113.5,27.3790268474084,0.15570350522763,-1.4197054898327,-0.177229164228896
"12241","pretreatments",8,13658.625,5890.04957382727,0.608689605310019,-1.08597836024176,-0.176513545515829
"12055","potent",8,9476.25,2756.58825102957,0.642182157491848,-0.739617683895119,-0.176312562111092
"24912","modalities",7,11013.5714285714,6138.65071648873,1.3897315333412,0.332806194842815,-0.176032590883608
"4115","costs",10,2540.3,405.161709828448,0.386037342954212,-0.952418762686525,-0.175840854590515
"8094","integer",7,14017,4388.28185816119,-0.504735594258819,-0.752999353450133,-0.175495598198384
"49001","toolkit",6,23906.6666666667,4849.01506150132,-0.49807443999131,-1.58483764453304,-0.175447173181645
"15880","trigger",10,6927.4,3703.97246810022,1.47405064473683,1.08156431347279,-0.175421584006171
"13227","resolving",9,8059.55555555556,4370.08089487801,1.83593348620627,1.97686551891502,-0.175340101991971
"14043","signs",9,8659.77777777778,1608.6798763099,0.424086068812389,-0.730336584563595,-0.175064485519111
"2521","bio",9,3593.66666666667,3051.58974962232,0.518188907710594,-1.54352829921886,-0.17495390893848
"5840","equivalent",10,1960.3,338.88380506205,0.350512364985751,-1.21666609684456,-0.174754381946369
"9715","microscope",10,679.2,146.583158044239,0.750946257315873,-0.917258926188213,-0.174681707248424
"10444","neutrons",9,6589.88888888889,3544.2891192891,1.06563243468196,-0.239249777583463,-0.174630569991103
"26570","proposing",6,14588.8333333333,4313.58516395199,0.975328610190775,-0.745000887870312,-0.174365856158409
"13019","rejection",8,11192.625,6472.40169461295,0.825453615215715,-1.10883761281751,-0.174161198039465
"636","330",9,7696.11111111111,1065.55237370629,0.139030575207581,0.045181881861879,-0.173789997371125
"28158","thrombin",6,13604.1666666667,5258.34815951423,0.439672921797436,-1.95492668519361,-0.173736438514767
"22182","eftem",8,8568.75,4839.53468099687,0.866646976357434,-0.478063409653077,-0.173594511862704
"21759","desalination",8,11885.25,5670.90503610944,0.576969956820103,-1.23105297872959,-0.173485546410862
"4345","cutoff",8,7170.875,2556.52584784787,0.700788409329336,-1.14261460817996,-0.17327709640871
"14966","superconducting",10,1661.8,433.799185491782,0.193302639479294,-1.57623642326511,-0.172638220377319
"24235","leaf",7,12148.8571428571,4473.71797012177,0.603817756281867,-0.721835509421007,-0.172439160760481
"20061","angew",8,3170.875,559.655362701011,-0.335917007542211,-1.19088199318584,-0.172309754811585
"10781","octahedral",10,3386.9,1113.71594722852,1.74691445829403,1.94730678839484,-0.172230834670315
"21593","cytometry",8,10604.125,5088.57528299565,1.1668856964606,0.17975553003409,-0.171912285077276
"27808","subpicosecond",6,12251.1666666667,3247.09103147212,1.0453890734605,-0.544497483293134,-0.1717477259696
"3335","circuitry",9,5829.22222222222,1876.03123493306,1.16350181159837,0.226335366046153,-0.171557622736517
"13827","seminar",6,15384.8333333333,3631.98851411547,-0.398753040660551,-1.4256873936672,-0.171535994692375
"12846","rechargeable",9,3903.55555555556,2948.452225792,1.84317579970457,2.03697683400529,-0.171225931374764
"1440","advance",10,3554.3,687.161318598317,1.01098059425704,-0.411799956735157,-0.171221890168365
"5526","electrolysis",9,7530.88888888889,4962.44048942767,1.18531178914548,-0.0440637728025308,-0.17118534445031
"11423","periodicities",9,14482,5695.99820049129,0.490388150851053,-1.36586866390571,-0.171089935632733
"5669","encased",9,11522.8888888889,2093.18778687224,0.410938054884414,-0.897233971094376,-0.170954237491742
"22216","electrocatalyst",8,5703.625,1563.18419877048,0.358248576499227,-1.47347051664123,-0.170894885666299
"14301","solutes",9,8282.22222222222,2536.71095011719,0.862086965795127,-0.187266816313901,-0.170670613120722
"3688","complicates",7,11674.4285714286,1943.22951613569,0.107578255580173,-1.30503168053976,-0.170652743874438
"226","130",9,3623.33333333333,794.353038642139,0.70682750241693,-1.43547776572288,-0.170550033772599
"23132","gupta",8,9839,2671.31342761785,-0.144118269358941,-1.517269122257,-0.170227225937279
"11586","photodetector",9,7695.11111111111,3228.6302221083,0.735612787487088,-0.360990694461629,-0.170029552395247
"4971","ding",9,10516.2222222222,2983.87347996601,0.0574230510817751,-1.49953836305302,-0.169989725095232
"14850","subsequent",10,827.6,222.600389337785,1.26952903379559,1.28478766220594,-0.169850786903633
"2023","ascribed",9,4405.77777777778,788.058338224046,0.346225896565662,-0.955194900738514,-0.169807784452695
"25148","nakagawa",7,19606.7142857143,6174.29404100274,-0.601682469224158,-1.22226880210326,-0.169678118277224
"11410","perforated",9,11413.8888888889,3318.14705236388,-0.188400866597912,-1.55053305811599,-0.16966491549761
"8239","intersections",6,13932.6666666667,3926.24195213014,1.19628211738413,-0.344487852433514,-0.16927465419343
"15987","twin",9,2105.77777777778,399.386021844086,0.226308437779344,-1.60357400878805,-0.16926562222832
"24006","katayama",7,14458.2857142857,6254.00145811426,0.30670481174435,-1.88304739215357,-0.169020523685946
"14733","strengthening",9,5631.11111111111,4165.43498462179,1.50902475910198,1.04802442057849,-0.168955252562452
"13378","rigorous",9,5123.55555555556,1018.65022347113,0.0429673457070228,-1.39597378696807,-0.16888833048695
"10001","moments",9,3895.33333333333,816.25011485451,-0.108673514025132,-1.72343129923442,-0.168825439391627
"13787","select",10,4981.9,751.533905496692,-0.242451750004929,-1.70939972202004,-0.168701841362961
"11642","photovoltage",9,8257.11111111111,6281.14259996628,1.1658203750075,0.0205154270424428,-0.168590033846814
"3955","continue",10,3787.8,288.680446168423,-0.0448010367952315,-1.80129109937147,-0.168557651886506
"3670","complete",10,1104.5,141.678234821804,-0.257946162776805,-1.5481051542485,-0.168452717133484
"13225","resolved",10,1198.1,455.949424583229,0.67121288261265,-0.794430734682131,-0.168289257987809
"13174","requirement",10,2828.7,455.79626296552,-1.33159005782664,0.922225011500139,-0.167783539410812
"10222","myosin",7,11649.8571428571,3686.39455423912,-0.174250878152284,-1.13674085802024,-0.167667324446193
"12953","reflection",10,1640.2,559.090690317769,1.12253731561796,0.690194176842577,-0.167540571560706
"8571","kmc",10,6211.8,3164.27329905479,0.951637718912195,0.364608697008224,-0.167505271227581
"7310","heterogeneous",10,1462.9,298.831223268252,-0.415404867354048,-0.236034420642221,-0.167366014008085
"8311","investigating",10,2080.6,226.144594845373,0.337315087582342,-1.27221134178834,-0.167272162504664
"19846","administered",7,7963.28571428571,1579.42412651845,0.219722250909185,-1.9764949383212,-0.166920053891528
"8245","interstitial",10,2093.5,1069.33294368239,1.13041351705107,0.257074850843597,-0.166363486610921
"23862","ishii",7,12842.7142857143,4479.83808168278,0.209895356466051,-1.22406832993795,-0.166059790745268
"39658","004",6,7592.5,2081.48396582823,-0.0317853907876209,-1.99653251806357,-0.165763594134462
"5044","discovered",10,2288.8,375.502862838621,-0.170780324113872,-1.73219065223007,-0.16566644302023
"11856","pollutant",9,12657.4444444444,5349.48841271554,0.39220327436839,-1.16368581145688,-0.16561107263501
"26214","photophysics",7,11865.2857142857,4878.87571455712,0.0434543858235916,-1.57564699070378,-0.165464559555711
"13832","sense",10,4431.5,1307.82884116301,0.388955422570984,-1.34226904108319,-0.165462403257136
"27882","supportive",8,19391,5699.10078120099,0.0655933966097508,-1.84630217003083,-0.16534106199406
"25259","nanomembranes",7,13393.1428571429,8778.83840889692,0.45916666018775,-1.69118332524767,-0.165154207820944
"23155","haas",7,12997,4843.94181770728,0.0824458613023404,-1.80806757179812,-0.164890295596422
"5646","emphasizes",8,11350.25,1656.05173745957,-0.734409100527502,-0.965506789457028,-0.164761885354458
"2421","benefit",10,2600.3,234.067915120567,0.236499184477555,-1.70139253791566,-0.164612827181462
"15069","sustained",10,4708,1641.59549761133,0.5459552137288,-1.45120063263175,-0.164599562355378
"11542","phosphide",7,9585.71428571429,4973.2739958799,0.866039384287674,-1.17504242300144,-0.164432671659891
"37236","prompt",6,16693.3333333333,7187.95463721542,0.335428202157514,-1.70582211902742,-0.164269958406225
"14129","sinusoidal",9,8410.55555555555,1987.62258182427,-0.511860591259462,-0.51354315513477,-0.164167546581443
"28406","tunnels",7,13972.4285714286,4168.19224833112,0.323524506309592,-1.66520610717643,-0.163438898778121
"23727","inorg",8,9560,4044.54599253294,0.349555466110013,-1.1002393523753,-0.163389745378673
"28575","uranium",7,2849.85714285714,1408.10942147872,0.669005241465627,-1.41678070181433,-0.163333951784156
"1345","activate",9,6100.11111111111,2731.83740568708,0.288552711718677,-1.02153690847261,-0.163221801203769
"7090","grids",9,6055.33333333333,4008.75454474329,1.79779232647692,1.97921472596369,-0.163104007169019
"9406","measuring",10,1359.8,306.978754241325,0.578232984477237,-0.469435974938631,-0.162991472683895
"9286","marine",8,6485.875,1593.93058080601,0.0910118966117182,-1.21805874143493,-0.162818407285592
"6231","falls",9,7042.88888888889,1430.46482344415,-0.690427869592315,-0.148398361695675,-0.16273289880232
"9210","mah",9,4546.44444444444,1943.61095072491,-0.38071681038241,-1.32913435044881,-0.162726948413911
"3804","conductor",9,2556.66666666667,792.24301827154,0.405955739468376,-1.31415488922025,-0.162724324635672
"13304","return",9,10369.5555555556,5493.28428881828,1.33340883024017,0.44502583228888,-0.162686358763788
"14595","starts",10,4384,861.048069376953,0.570299005562128,-1.64668702199425,-0.162431223799406
"27009","rietveld",8,6611.5,844.252331948216,0.786195360262406,-0.800890064026564,-0.16240772956481
"20357","bandgaps",8,4507,556.824927602923,1.38012880491948,0.670233183156899,-0.162240427974589
"6051","exotic",9,8009.44444444444,4692.68457578152,1.29738393143954,0.303387398816789,-0.162004343403132
"49509","wan",6,18952,7770.48943117485,0.26020695350875,-1.84174868755788,-0.161722420524832
"18709","195",8,7536.75,1893.63126218989,-0.294018828128445,-1.75745638392355,-0.16160023358558
"1490","agglomerate",9,8146.33333333333,2298.66004446069,0.00701451600239037,-1.75220964655971,-0.161412749543392
"37863","sasaki",6,16932.8333333333,7600.0365898242,0.313856314605489,-1.71674653411779,-0.16139032429525
"14794","stxm",9,8590.33333333333,6804.74457639668,1.76523430153539,1.82737304542685,-0.161157836111538
"14475","split",9,4015.33333333333,533.92906832275,0.194408286091417,-1.58962015850371,-0.161013073682257
"18685","187",8,10934.5,3166.53740588314,0.351634757298817,-1.42398413573595,-0.160991457569244
"16671","whereby",9,4379.77777777778,870.981598223777,0.510535424534559,-0.272533804905879,-0.160802903574166
"2164","attribute",10,4178.4,1135.67074649497,0.90432573884151,-0.0914972350643906,-0.160795611709786
"14862","substitute",10,5347.9,1686.19495709521,0.889900768159437,-0.514679580462233,-0.160694081500849
"19809","acknowledgments",6,9501.5,1883.30249827265,0.0128230119881065,-1.71196312781715,-0.160160695320596
"1198","absence",10,1742.7,263.425321485995,0.612242267744288,-0.908739400794675,-0.1601167401669
"22146","ebl",8,6275.125,1920.14965469584,-0.239560230036057,-1.58313746189579,-0.160021464476466
"14870","substoichiometric",7,17655.4285714286,6152.07931941559,0.176014683065408,-1.73968281852927,-0.159987772688486
"22233","electrokinetic",7,13955,5876.06135093908,0.274135317456218,-1.41040786080556,-0.159638877687647
"23661","inactivation",7,10667.5714285714,7093.1386766166,0.563869605120865,-1.2037808301187,-0.15956409328398
"5742","ensemble",10,3337.8,459.293612215783,0.232904831308914,-1.25316355067965,-0.159526983901121
"14918","suggestive",9,15323.1111111111,6101.07825397373,0.612421184452449,-1.12894589156868,-0.159048827995887
"3392","clearly",10,1115.7,192.102432166916,0.459236307404316,-1.37673361095848,-0.159040042461813
"25241","nanolayer",7,14893.7142857143,4304.5492491195,0.907886098610455,-0.690504342125211,-0.158901288398797
"3618","communities",8,8740.375,3172.941129412,0.523068800993203,-1.01145433609509,-0.158875917556011
"5624","emergence",10,5046.1,2080.87836421706,1.52844311022634,1.37846475174582,-0.158476487195195
"45366","legs",6,9696.66666666667,7264.45121579508,1.1250317693703,-0.460522666241213,-0.15837482557293
"15683","topological",9,4347.22222222222,2256.24066633957,0.359055124494032,-1.69125042944504,-0.158347463781059
"9547","methodology",10,1675.9,228.542945149873,0.0614714704726242,-1.32147187046673,-0.158236165224799
"12296","proceeded",7,14602.4285714286,7430.89265290837,0.288857032647204,-1.78215974157023,-0.157953028272504
"13878","serving",10,6469.4,1391.62065392996,0.742056594885926,-0.455785114875862,-0.157789440629537
"7523","hybrids",9,4247.66666666667,1291.14968148546,0.787082435943708,-1.08770681688795,-0.157707386783293
"12884","recover",9,5569.66666666667,818.7256866619,-0.323002711347491,-1.13379630508897,-0.157430575963126
"7133","guided",9,3432.33333333333,493.57218317081,0.146068955721902,-1.66458851901248,-0.157026270055575
"23568","icvd",7,10325.7142857143,3556.60525006106,0.400386237492372,-1.39311475388386,-0.156968456891127
"2828","bulks",6,11796.6666666667,4747.72032313053,-0.147350903371498,-1.21512654620973,-0.156849880987076
"21233","cognitive",6,12643.8333333333,4679.73800192561,0.34916423575517,-1.93296072761199,-0.156518377366796
"10100","mott",9,6582.88888888889,2327.48713446737,0.519840916857512,-1.27715309786859,-0.156435668257483
"4467","decisive",9,10094.7777777778,3040.75964101809,0.635301669982667,-1.45297235620121,-0.156381435447932
"37228","programme",6,9475.16666666667,4045.03648520834,-0.0749614769738627,-1.79266110557687,-0.15622154177627
"5541","electronically",10,5028.9,1891.12855488756,1.95522656891866,2.64639452599231,-0.156184353654657
"15813","trapped",9,2218.22222222222,371.795568080692,0.779650932605615,-0.310718892261131,-0.156127196476988
"3875","consisted",10,2660.6,535.31926091923,0.845722337254227,-0.302783352114855,-0.155957416541701
"12739","rare",10,1558.1,416.235363439698,-0.129092663373186,-1.260651720449,-0.155779045970656
"8260","intimately",9,8689.88888888889,2931.51336533046,0.703481777531174,-1.13883526176758,-0.155546859387397
"19997","alternation",8,10381.5,4416.10361550283,0.782790829046369,-1.29324756501484,-0.155479889775568
"11087","oxidizer",8,10765.125,5072.12715133264,0.234762517726792,-1.57243288657524,-0.155263155148197
"12371","promotes",9,4480,1292.33828775596,0.611419617039057,-1.19153674553456,-0.155129756398628
"10537","nmp",8,10417.625,5968.02297816095,0.860825409909908,-0.990251805055467,-0.15504744461153
"11562","photoacoustic",8,13535.125,3201.8147727946,-0.355881050079866,-1.48776198881526,-0.155002761519935
"14118","single",10,58.4,16.9718721549641,0.50260220058691,-1.15346797438424,-0.154999975785431
"4147","covalently",10,2631.6,332.394076695452,-0.211319770369653,-1.63612937748664,-0.154962237234904
"15157","tailorable",9,14338.6666666667,5516.68929250144,0.926863490944098,0.0908772385059886,-0.154897627538849
"36527","organelles",6,19282.3333333333,4451.6325394923,-0.367093010872864,-1.81440592631893,-0.154862810320969
"13751","see",10,2788.6,352.178363901021,-0.139694370628849,-1.05712624089412,-0.154764605502669
"13072","remains",10,1070.2,185.638118690939,0.518286722418587,-0.661538055297917,-0.154579419964988
"33769","gesbte",7,8828.42857142857,3947.25469396739,0.437027811165322,-0.89175783829277,-0.154391121912316
"16737","words",9,6026.22222222222,1292.59668669096,0.896390670995797,-0.14501460792975,-0.154294429884888
"13065","relying",9,7965.77777777778,2285.16163420543,1.5523507236446,1.07800337811418,-0.153873643306573
"13771","segmented",8,8182.875,2081.3689476949,-0.291596574535467,-1.43244620741235,-0.15385967924159
"25277","nanopatterning",8,7830,3248.8955925712,0.86569415049053,-0.853812023323279,-0.153643292819254
"1646","alp",7,9401.57142857143,2296.90566176489,-0.0387297162818053,-2.02433448152233,-0.152893093269495
"3543","collagen",9,2035,2274.74361192641,1.56895488323104,1.02900333169277,-0.152891658931191
"1477","aforementioned",10,5177.2,1692.2148405763,0.177907501010788,-0.951213896958029,-0.152791747559122
"10246","namely",10,1791.4,227.921623955839,-0.0546120196113402,-0.943852073660262,-0.152425325999538
"25810","overcoming",8,6332.625,1397.42456351471,0.347723017349673,-1.58691364717258,-0.152394490709133
"3036","carefully",9,2968.55555555556,500.741727617919,0.68226114202717,-1.12602158673527,-0.151910817081386
"12391","propensity",9,9855.66666666667,5955.15062781791,0.962108757809388,-0.290926179888696,-0.151885290068745
"11143","pairs",10,2014.6,240.530986684784,0.952927018389415,0.128426303857161,-0.151783382300573
"11611","photolithographic",9,7544.33333333333,1311.68269791135,-0.324050868728162,-1.60096805882782,-0.151766249438562
"7433","homogenization",8,8841,2319.29361167207,0.0486254135465792,-0.487508148663008,-0.151526203638662
"1606","alkyl",10,3037.3,818.929931882657,1.46745641223297,1.256617214465,-0.151449310931349
"1702","amino",10,2187.7,1042.70897718928,0.770920562225083,-0.0462195237713399,-0.151433022490598
"25884","paints",7,12018.1428571429,6643.6972494882,0.376960050617423,-1.75596765141692,-0.15122272318408
"16313","valance",9,9567.22222222222,2321.33408721029,-0.895020378354237,-0.000777327118696824,-0.150729440422715
"5089","disparate",9,10019.7777777778,2680.54265857577,0.746141317959889,-0.818819263480613,-0.150551375684183
"26472","practices",8,8905.875,3676.92310955389,0.344785664265837,-1.26470414211861,-0.150247204609389
"14555","stabilized",10,2065.3,604.296294139813,0.430274366778345,-1.33616993358548,-0.150139603475144
